場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(H10413)大園鄉五塊厝段下埔小段817地號(部分坵塊),農地,,大園區五塊厝段下埔小段817地號(部分坵塊),"2,238平方公尺",公告解除控制場址,銅:263(mg/Kg),-無資料-,121.22117431975,25.02970521237
(H10414)大園鄉埔心段埔心小段587地號(部分坵塊),農地,,大園區埔心段埔心小段587地號(部分坵塊),740平方公尺,公告解除控制場址,銅:666(mg/Kg),-無資料-,121.22456867802,25.04900260696
(H10415)大園鄉埔心段三塊厝小段327地號(部分坵塊),農地,,大園區埔心段三塊厝小段327地號(部分坵塊),"1,833平方公尺",公告解除控制場址,銅:290(mg/Kg),-無資料-,121.23286220646,25.042814495281
(H10416)大園鄉五塊厝段下埔小段821、822地號(部分坵塊),農地,,桃園市大園區五塊厝段下埔小段八二一地號;桃園市大園區五塊厝段下埔小段八二二地號,"2,183平方公尺",公告解除控制場址,銅:759(mg/Kg),-無資料-,121.22086833097,25.030373761788
(H10417)大園鄉埔心段埔心小段588地號,農地,,大園區埔心段埔心小段588地號,"1,854平方公尺",公告解除控制場址,銅:666(mg/Kg),-無資料-,121.22456867802,25.04900260696
(H10418)大園鄉埔心段三塊厝小段328地號(部分坵塊),農地,,大園區埔心段三塊厝小段328地號(部分坵塊),"1,580平方公尺",公告解除控制場址,銅:1400(mg/Kg),-無資料-,121.23278312914,25.042922958586
(H10419)大園鄉五塊厝段下埔小段824地號(部分坵塊),農地,,大園區五塊厝段下埔小段824地號(部分坵塊),501平方公尺,公告解除控制場址,銅:450(mg/Kg),-無資料-,121.22057187694,25.030834645441
(H10420)大園鄉埔心段埔心小段592地號(部分坵塊),農地,,大園區埔心段埔心小段592地號(部分坵塊),270平方公尺,公告解除控制場址,銅:567(mg/Kg),-無資料-,121.22348644394,25.047920845511
(H10421)大園鄉埔心段三塊厝小段332地號(部分坵塊),農地,,大園區埔心段三塊厝小段332地號(部分坵塊),"1,196平方公尺",公告解除控制場址,銅:346(mg/Kg),-無資料-,121.23230857724,25.043528596238
(H10422)大園鄉五塊厝段下埔小段825地號(部分坵塊),農地,,大園區五塊厝段下埔小段825地號(部分坵塊),351平方公尺,公告解除控制場址,銅:463(mg/Kg),-無資料-,121.22056235503,25.031051338817
(H10423)大園鄉埔心段埔心小段593地號(部分坵塊),農地,,大園區埔心段埔心小段593地號(部分坵塊),972平方公尺,公告解除控制場址,銅:567(mg/Kg),-無資料-,121.22348644394,25.047920845511
(H10424)大園鄉埔心段三塊厝小段340地號(部分坵塊),農地,,大園區埔心段三塊厝小段340地號(部分坵塊),"3,499平方公尺",公告解除控制場址,銅:587(mg/Kg),-無資料-,121.23277015132,25.0412978879
(H10425)大園鄉五塊厝段下埔小段829地號(部分坵塊),農地,,大園區五塊厝段下埔小段829地號(部分坵塊),"1,266平方公尺",公告解除控制場址,銅:610(mg/Kg),-無資料-,121.22040477405,25.03159327067
(H10426)大園鄉埔心段埔心小段595地號(部分坵塊),農地,,大園區埔心段埔心小段595地號(部分坵塊),"1,972平方公尺",公告解除控制場址,銅:358(mg/Kg),-無資料-,121.22377314805,25.047532197869
(H10427)大園鄉五塊厝段下埔小段833地號(部分坵塊),農地,,大園區五塊厝段下埔小段833地號(部分坵塊),"1,319平方公尺",公告解除控制場址,銅:396(mg/Kg),-無資料-,121.22013839793,25.032252731413
(H10428)大園鄉埔心段三塊厝小段341地號(部分坵塊),農地,,大園區埔心段三塊厝小段341地號(部分坵塊),716平方公尺,公告解除控制場址,銅:584(mg/Kg),-無資料-,121.23224382737,25.040720901255
(H10429)大園鄉五塊厝段下埔小段836地號(部分坵塊),農地,,大園區五塊厝段下埔小段836地號(部分坵塊),"1,344平方公尺",公告解除控制場址,銅:296(mg/Kg),-無資料-,121.21993121814,25.032767651252
(H10430)大園鄉埔心段三塊厝小段370地號(部分坵塊),農地,,大園區埔心段三塊厝小段370地號(部分坵塊),"2,288平方公尺",公告解除控制場址,銅:410(mg/Kg),-無資料-,121.23334030831,25.038850328196
(H10431)大園鄉五塊厝段下埔小段846地號(部分坵塊),農地,,大園區五塊厝段下埔小段846地號(部分坵塊),"2,473平方公尺",公告解除控制場址,銅:280(mg/Kg),-無資料-,121.21926028116,25.034402764745
(H10432)大園鄉埔心段三塊厝小段410地號(部分坵塊),農地,,大園區埔心段三塊厝小段410地號(部分坵塊),"3,376平方公尺",公告解除控制場址,銅:984(mg/Kg),-無資料-,121.23050519153,25.043684885819
(H10433)大園鄉五塊厝段下埔小段851地號(部分坵塊),農地,,大園區五塊厝段下埔小段851地號(部分坵塊),674平方公尺,公告解除控制場址,銅:242(mg/Kg),-無資料-,121.21803254835,25.035000438705
(H10434)大園鄉五塊厝段下埔小段862地號,農地,大園區五塊厝段下埔小段862地號,大園區五塊厝段下埔小段862地號,"1,269平方公尺",公告解除控制場址,銅:340(mg/Kg),-無資料-,121.21718245168,25.03621147534
(H10435)大園鄉埔心段三塊厝小段419地號(部分坵塊),農地,,大園區埔心段三塊厝小段419地號(部分坵塊),817平方公尺,公告解除控制場址,銅:554(mg/Kg),-無資料-,121.22962221629,25.04317164094
(H10436)大園鄉五塊厝段下埔小段866地號(部分坵塊),農地,大園區五塊厝段下埔小段866地號(部分坵塊),大園區五塊厝段下埔小段866地號(部分坵塊),"2,139平方公尺",公告解除控制場址,銅:384(mg/Kg),-無資料-,121.21695238462,25.034992991211
(H10437)大園鄉埔心段埔心小段596地號(部分坵塊),農地,,大園區埔心段埔心小段596地號(部分坵塊),506平方公尺,公告解除控制場址,銅:420(mg/Kg),-無資料-,121.22391160152,25.047369480203
(H10438)大園鄉埔心段三塊厝小段436地號(部分坵塊),農地,,大園區埔心段三塊厝小段436地號(部分坵塊),962平方公尺,公告解除控制場址,銅:3160(mg/Kg),-無資料-,121.2314323035,25.041309006003
(H10439)大園鄉五塊厝段下埔小段872地號,農地,大園區五塊厝段下埔小段872地號,大園區五塊厝段下埔小段872地號,"1,180平方公尺",公告解除控制場址,銅:1480(mg/Kg),-無資料-,121.21732739113,25.034107670004
(H10440)大園鄉埔心段埔心小段597地號(部分坵塊),農地,,大園區埔心段埔心小段597地號(部分坵塊),"1,940平方公尺",公告解除控制場址,銅:420(mg/Kg),-無資料-,121.22391160152,25.047369480203
(H10441)大園鄉埔心段三塊厝小段452地號,農地,,大園區埔心段三塊厝小段452地號,197平方公尺,公告解除控制場址,銅:959(mg/Kg),-無資料-,121.23044954913,25.040425761446
(H10442)平鎮市山子頂段89-4地號(部分坵塊),農地,,平鎮區山子頂段89-4地號(部分坵塊),"8,089平方公尺",公告解除控制場址,鎘:13.1(mg/Kg);銅:1750(mg/Kg),-無資料-,121.22187171224,24.899216969247
(H10443)大園鄉五塊厝段下埔小段878地號(部分坵塊),農地,,大園區五塊厝段下埔小段878地號(部分坵塊),"1,167平方公尺",公告解除控制場址,銅:781(mg/Kg),-無資料-,121.21773205697,25.033186191124
(H10444)大園鄉埔心段埔心小段598地號,農地,,大園區埔心段埔心小段598地號,904平方公尺,公告解除控制場址,銅:420(mg/Kg),-無資料-,121.22391160152,25.047369480203
(H10445)大園鄉五塊厝段下埔小段880地號(部分坵塊),農地,,大園區五塊厝段下埔小段880地號(部分坵塊),"1,995平方公尺",公告解除控制場址,銅:308(mg/Kg),-無資料-,121.21793967729,25.0329150378
(H10446)大園鄉埔心段三塊厝小段455地號(部分坵塊),農地,,大園區埔心段三塊厝小段455地號(部分坵塊),"2,888平方公尺",公告解除控制場址,銅:825(mg/Kg),-無資料-,121.23021078124,25.039929575789
(H10447)大園鄉埔心段埔心小段601地號(部分坵塊),農地,,大園區埔心段埔心小段601地號(部分坵塊),"2,107平方公尺",公告解除控制場址,銅:370(mg/Kg),-無資料-,121.22435649429,25.046772942449
(H10448)大園鄉五塊厝段下埔小段882地號(部分坵塊),農地,大園區五塊厝段下埔小段882地號(部分坵塊),大園區五塊厝段下埔小段882地號(部分坵塊),"1,259平方公尺",公告解除控制場址,銅:212(mg/Kg),-無資料-,121.21835533067,25.032607465483
(H10449)大園鄉埔心段埔心小段602地號(部分坵塊),農地,,大園區埔心段埔心小段602地號(部分坵塊),"1,830平方公尺",公告解除控制場址,銅:420(mg/Kg),-無資料-,121.22448505203,25.046619267466
(H10450)大園鄉五塊厝段下埔小段883地號(部分坵塊),農地,,大園區五塊厝段下埔小段883地號(部分坵塊),875平方公尺,公告解除控制場址,銅:426(mg/Kg),-無資料-,121.2192569114,25.032506826851
(H10451)大園鄉埔心段三塊厝小段456地號,農地,,大園區埔心段三塊厝小段456地號,"1,872平方公尺",公告解除控制場址,銅:919(mg/Kg),-無資料-,121.23054756935,25.039847799041
(H10452)大園鄉埔心段埔心小段604地號(部分坵塊),農地,,大園區埔心段埔心小段604地號(部分坵塊),"2,332平方公尺",公告解除控制場址,銅:545(mg/Kg),-無資料-,121.22470252451,25.046311977127
(H10453)大園鄉五塊厝段下埔小段889地號,農地,大園區五塊厝段下埔小段889地號,大園區五塊厝段下埔小段889地號,328平方公尺,公告解除控制場址,銅:310(mg/Kg),-無資料-,121.21974910143,25.030664326439
(H10454)大園鄉埔心段埔心小段609地號(部分坵塊),農地,,大園區埔心段埔心小段609地號(部分坵塊),"1,095平方公尺",公告解除控制場址,銅:233(mg/Kg),-無資料-,121.22604989131,25.04605714125
(H10455)大園鄉五塊厝段下埔小段895地號(部分坵塊),農地,,大園區五塊厝段下埔小段895地號(部分坵塊),"1,246平方公尺",公告解除控制場址,銅:312(mg/Kg),-無資料-,121.22024229224,25.029390605704
(H10456)大園鄉埔心段埔心小段610地號(部分坵塊),農地,,大園區埔心段埔心小段610地號(部分坵塊),"1,196平方公尺",公告解除控制場址,銅:233(mg/Kg),-無資料-,121.22604989131,25.04605714125
(H10457)大園鄉五塊厝段下埔小段896地號(部分坵塊),農地,,大園區五塊厝段下埔小段896地號(部分坵塊),"1,345平方公尺",公告解除控制場址,銅:268(mg/Kg),-無資料-,121.22037056309,25.029083453246
(H10458)大園鄉埔心段埔心小段613地號(部分坵塊),農地,,大園區埔心段埔心小段613地號(部分坵塊),"1,865平方公尺",公告解除控制場址,銅:754(mg/Kg),-無資料-,121.22558242963,25.04514599529
(H10459)大園鄉埔心段三塊厝小段101(日據時代)地號,農地,大園區埔心段三塊厝小段101(日據時代)地號,大園區埔心段三塊厝小段101(日據時代)地號,"3,845平方公尺",公告解除控制場址,銅:531(mg/Kg),-無資料-,121.22861247431,25.04376906475
(H10460)大園鄉埔心段埔心小段615地號(部分坵塊),農地,,大園區埔心段埔心小段615地號(部分坵塊),"1,111平方公尺",公告解除控制場址,銅:442(mg/Kg),-無資料-,121.22599769104,25.044612695501
(H10461)大園鄉五塊厝段下埔小段898地號,農地,大園區五塊厝段下埔小段898地號,大園區五塊厝段下埔小段898地號,"1,590平方公尺",公告解除控制場址,銅:299(mg/Kg),-無資料-,121.2204495297,25.028911798368
(H10462)大園鄉埔心段埔心小段616地號(部分坵塊),農地,,大園區埔心段埔心小段616地號(部分坵塊),"1,316平方公尺",公告解除控制場址,銅:442(mg/Kg),-無資料-,121.22599769104,25.044612695501
(H10463)大園鄉埔心段三塊厝小段11-19(日據時代)地號,農地,大園區埔心段三塊厝小段11-19(日據時代)地號,大園區埔心段三塊厝小段11-19(日據時代)地號,885平方公尺,公告解除控制場址,銅:2590(mg/Kg),-無資料-,121.23512311603,25.043533197128
(H10464)大園鄉埔心段埔心小段618地號(部分坵塊),農地,,大園區埔心段埔心小段618地號(部分坵塊),"1,792平方公尺",公告解除控制場址,銅:371(mg/Kg),-無資料-,121.22682116601,25.045107996135
(H10465)大園鄉五塊厝段下埔小段903地號(部分坵塊),農地,,大園區五塊厝段下埔小段903地號(部分坵塊),"1,411平方公尺",公告解除控制場址,銅:268(mg/Kg),-無資料-,121.22078493748,25.028071668195
(H10466)大園鄉埔心段三塊厝小段14地號(日據時代),農地,大園區埔心段三塊厝小段14地號(日據時代),大園區埔心段三塊厝小段14地號(日據時代),"2,301平方公尺",公告解除控制場址,銅:1200(mg/Kg),-無資料-,121.23450055364,25.044473122202
(H10467)大園鄉埔心段埔心小段619地號(部分坵塊),農地,,大園區埔心段埔心小段619地號(部分坵塊),718平方公尺,公告解除控制場址,銅:1090(mg/Kg),-無資料-,121.22727599685,25.044538519255
(H10468)大園鄉五塊厝段下埔小段955地號(部分坵塊),農地,,大園區五塊厝段下埔小段955地號(部分坵塊),"1,579平方公尺",公告解除控制場址,銅:702(mg/Kg),-無資料-,121.22210170413,25.027437725154
(H10469)大園鄉埔心段三塊厝小段14-1(日據時代)地號,農地,大園區埔心段三塊厝小段14-1(日據時代)地號,大園區埔心段三塊厝小段14-1(日據時代)地號,"1,931平方公尺",公告解除控制場址,銅:603(mg/Kg),-無資料-,121.2349846301,25.04366884043
(H10470)大園鄉埔心段埔心小段622地號(部分坵塊),農地,,大園區埔心段埔心小段622地號(部分坵塊),"1,539平方公尺",公告解除控制場址,銅:353(mg/Kg),-無資料-,121.2273648073,25.044330732866
(H10471)大園鄉五塊厝段下埔小段960地號,農地,大園區五塊厝段下埔小段960地號,大園區五塊厝段下埔小段960地號,"1,476平方公尺",公告解除控制場址,銅:1320(mg/Kg),-無資料-,121.22251604259,25.026416906906
(H10472)大園鄉埔心段三塊厝小段15(日據時代)地號,農地,大園區埔心段三塊厝小段15(日據時代)地號,大園區埔心段三塊厝小段15(日據時代)地號,"2,616平方公尺",公告解除控制場址,銅:1250(mg/Kg),-無資料-,121.23387625214,25.044501191108
(H10473)大園鄉五塊厝段下埔小段964地號,農地,大園區五塊厝段下埔小段964地號,大園區五塊厝段下埔小段964地號,"1,525平方公尺",公告解除控制場址,銅:935(mg/Kg),-無資料-,121.22280211356,25.025703242159
(H10474)大園鄉埔心段埔心小段623地號(部分坵塊),農地,,大園區埔心段埔心小段623地號(部分坵塊),223平方公尺,公告解除控制場址,銅:1190(mg/Kg),-無資料-,121.2273648073,25.044330732866
(H10475)大園鄉埔心段三塊厝小段2(日據時代)地號,農地,大園區埔心段三塊厝小段2(日據時代)地號,大園區埔心段三塊厝小段2(日據時代)地號,"2,150平方公尺",公告解除控制場址,銅:653(mg/Kg),-無資料-,121.23357887276,25.044465545814
(H10476)大園鄉五塊厝段下埔小段991地號(部分坵塊),農地,,大園區五塊厝段下埔小段991地號(部分坵塊),859平方公尺,公告解除控制場址,銅:344(mg/Kg),-無資料-,121.22382691859,25.028012948864
(H10477)大園鄉埔心段埔心小段624地號,農地,,大園區埔心段埔心小段624地號,"1,565平方公尺",公告解除控制場址,銅:1190(mg/Kg),-無資料-,121.2273648073,25.044330732866
(H10478)大園鄉五塊厝段下埔小段993地號(部分坵塊),農地,大園區五塊厝段下埔小段993地號(部分坵塊),大園區五塊厝段下埔小段993地號(部分坵塊),"1,881平方公尺",公告解除控制場址,銅:209(mg/Kg),-無資料-,121.22435131019,25.027578799706
(H10479)大園鄉埔心段三塊厝小段205-2地號(部分坵塊),農地,,大園區埔心段三塊厝小段205-2地號(部分坵塊),108平方公尺,公告解除控制場址,銅:2520(mg/Kg),-無資料-,121.23494287307,25.042558427866
(H10480)大園鄉埔心段埔心小段627地號(部分坵塊),農地,,大園區埔心段埔心小段627地號(部分坵塊),762平方公尺,公告解除控制場址,銅:245(mg/Kg),-無資料-,121.22777014794,25.043797443304
(H10481)大園鄉五塊厝段下埔小段1034地號(部分坵塊),農地,,大園區五塊厝段下埔小段1034地號(部分坵塊),"1,149平方公尺",公告解除控制場址,銅:976(mg/Kg),-無資料-,121.22549850657,25.020923200765
(H10482)大園鄉埔心段埔心小段628地號(部分坵塊),農地,,大園區埔心段埔心小段628地號(部分坵塊),675平方公尺,公告解除控制場址,銅:285(mg/Kg),-無資料-,121.22784944712,25.043806349998
(H10483)大園鄉埔心段三塊厝小段2-1(日據時代)地號,農地,大園區埔心段三塊厝小段2-1(日據時代)地號,大園區埔心段三塊厝小段2-1(日據時代)地號,"1,036平方公尺",公告解除控制場址,銅:248(mg/Kg);鋅:674(mg/Kg),-無資料-,121.23347935884,25.044249023503
(H10484)大園鄉五塊厝段下埔小段1441地號(部分坵塊),農地,大園區五塊厝段下埔小段1441地號(部分坵塊),大園區五塊厝段下埔小段1441地號(部分坵塊),155平方公尺,公告解除控制場址,銅:368(mg/Kg),-無資料-,121.22651502069,25.018709718815
(H10485)大園鄉埔心段三塊厝小段237地號(部分坵塊),農地,,大園區埔心段三塊厝小段237地號(部分坵塊),"1,270平方公尺",公告解除控制場址,銅:2540(mg/Kg),-無資料-,121.23653034715,25.038348728894
(H10486)大園鄉五塊厝段下埔小段1469地號(部分坵塊),農地,,大園區五塊厝段下埔小段1469地號(部分坵塊),"1,083平方公尺",公告解除控制場址,銅:266(mg/Kg),-無資料-,121.22746249111,25.016685929742
(H10487)大園鄉埔心段三塊厝小段238地號(部分坵塊),農地,,大園區埔心段三塊厝小段238地號(部分坵塊),"3,133平方公尺",公告解除控制場址,銅:1430(mg/Kg),-無資料-,121.23644138333,25.038466238199
(H10488)大園鄉五塊厝段下埔小段1481地號(部分坵塊),農地,,大園區五塊厝段下埔小段1481地號(部分坵塊),518平方公尺,公告解除控制場址,銅:821(mg/Kg),-無資料-,121.22653435683,25.018447868235
(H10489)大園鄉五塊厝段下埔小段1489地號(部分坵塊),農地,,大園區五塊厝段下埔小段1489地號(部分坵塊),"1,989平方公尺",公告解除控制場址,銅:456(mg/Kg),-無資料-,121.22651308248,25.017653408913
(H10490)大園鄉五塊厝段下埔小段1498地號(部分坵塊),農地,,大園區五塊厝段下埔小段1498地號(部分坵塊),"1,701平方公尺",公告解除控制場址,銅:264(mg/Kg),-無資料-,121.22629356269,25.01681410976
(H10491)大園鄉埔心段三塊厝小段246地號(部分坵塊),農地,,大園區埔心段三塊厝小段246地號(部分坵塊),"1,849平方公尺",公告解除控制場址,銅:268(mg/Kg),-無資料-,121.23633635387,25.040542910854
(H10492)大園鄉埔心段埔心小段629地號,農地,,大園區埔心段埔心小段629地號,948平方公尺,公告解除控制場址,銅:245(mg/Kg),-無資料-,121.22777014794,25.043797443304
(H10493)大園鄉五塊厝段下埔小段1521地號(部分坵塊),農地,,大園區五塊厝段下埔小段1521地號(部分坵塊),563平方公尺,公告解除控制場址,銅:1230(mg/Kg),-無資料-,121.22776691174,25.015204819719
(H10494)大園鄉五塊厝段下埔小段1522地號(部分坵塊),農地,,大園區五塊厝段下埔小段1522地號(部分坵塊),"1,134平方公尺",公告解除控制場址,銅:273(mg/Kg),-無資料-,121.22710294174,25.015133608717
(H10495)大園鄉埔心段埔心小段633地號(部分坵塊),農地,,大園區埔心段埔心小段633地號(部分坵塊),"1,038平方公尺",公告解除控制場址,銅:402(mg/Kg),-無資料-,121.22828453147,25.043282041683
(H10496)大園鄉埔心段埔心小段634地號(部分坵塊),農地,,大園區埔心段埔心小段634地號(部分坵塊),"1,771平方公尺",公告解除控制場址,銅:1010(mg/Kg),-無資料-,121.2273719208,25.04281397029
(H10497)蘆竹鄉新庄子段619地號(部份坵塊),農地,蘆竹區新庄子段619地號(部份坵塊),蘆竹區新庄子段619地號(部份坵塊),"1,292平方公尺",公告解除控制場址,銅:2460(mg/Kg),-無資料-,121.22232404461,25.035346184149
(H10498)大園鄉五塊厝段下埔小段1561地號(部分坵塊),農地,,大園區五塊厝段下埔小段1561地號(部分坵塊),"1,188平方公尺",公告解除控制場址,銅:441(mg/Kg),-無資料-,121.22578248504,25.013664003407
(H10499)大園鄉五塊厝段下埔小段1570地號(部分坵塊),農地,,大園區五塊厝段下埔小段1570地號(部分坵塊),921平方公尺,公告解除控制場址,銅:864(mg/Kg),-無資料-,121.22568518834,25.014639209687
(H10500)大園鄉埔心段三塊厝小段257-1地號(部分坵塊),農地,,大園區埔心段三塊厝小段257-1地號(部分坵塊),210平方公尺,公告解除控制場址,銅:979(mg/Kg),-無資料-,121.23438790137,25.042559304382
(H10501)大園鄉埔心段埔心小段635地號(部分坵塊),農地,,大園區埔心段埔心小段635地號(部分坵塊),"2,742平方公尺",公告解除控制場址,銅:1060(mg/Kg),-無資料-,121.22752022449,25.042624149284
(H10502)大園鄉埔心段埔心小段636地號(部分坵塊),農地,,大園區埔心段埔心小段636地號(部分坵塊),"1,647平方公尺",公告解除控制場址,銅:1330(mg/Kg),-無資料-,121.22760919983,25.042506645304
(H10503)大園鄉埔心段三塊厝小段298地號(部分坵塊),農地,,大園區埔心段三塊厝小段298地號(部分坵塊),"1,522平方公尺",公告解除控制場址,銅:289(mg/Kg),-無資料-,121.23610494867,25.03872859344
(H10504)大園鄉五塊厝段下埔小段1623地號(部分坵塊),農地,,大園區五塊厝段下埔小段1623地號(部分坵塊),"1,719平方公尺",公告解除控制場址,銅:248(mg/Kg),-無資料-,121.22314674006,25.013532557136
(H10505)大園鄉埔心段埔心小段652地號(部分坵塊),農地,,大園區埔心段埔心小段652地號(部分坵塊),"1,264平方公尺",公告解除控制場址,銅:780(mg/Kg),-無資料-,121.22774447462,25.040628554497
(H10506)大園鄉埔心段三塊厝小段299地號(部分坵塊),農地,,大園區埔心段三塊厝小段299地號(部分坵塊),"2,630平方公尺",公告解除控制場址,銅:3180(mg/Kg),-無資料-,121.23630266232,25.038475487147
(H10507)大園鄉五塊厝段下埔小段1624地號(部分坵塊),農地,,大園區五塊厝段下埔小段1624地號(部分坵塊),616平方公尺,公告解除控制場址,銅:301(mg/Kg),-無資料-,121.22315679479,25.013613796945
(H10508)大園鄉埔心段三塊厝小段377地號(部分坵塊),農地,,大園區埔心段三塊厝小段377地號(部分坵塊),996平方公尺,公告解除控制場址,銅:1560(mg/Kg),-無資料-,121.23401336003,25.038415911995
(H10509)大園鄉五塊厝段下埔小段1642地號(部分坵塊),農地,,大園區五塊厝段下埔小段1642地號(部分坵塊),"1,350平方公尺",公告解除控制場址,銅:599(mg/Kg),-無資料-,121.22424438384,25.012357224073
(H10510)大園鄉埔心段三塊厝小段380地號(部分坵塊)(現為大園區埔心段三塊厝小段379(部分)、379-2地號),農地,,桃園市大園區埔心段三塊厝小段三七九(部分)地號;桃園市大園區埔心段三塊厝小段三七九之二地號,"1,573平方公尺",公告解除控制場址,銅:1140(mg/Kg),-無資料-,121.2343786186,25.037675016742
(H10511)大園鄉五塊厝段下埔小段1643地號(部分坵塊),農地,,大園區五塊厝段下埔小段1643地號(部分坵塊),"1,676平方公尺",公告解除控制場址,銅:260(mg/Kg),-無資料-,121.2244621583,25.012248555651
(H10512)大園鄉埔心段三塊厝小段392地號(部分坵塊),農地,,大園區埔心段三塊厝小段392地號(部分坵塊),"1,952平方公尺",公告解除控制場址,銅:766(mg/Kg),-無資料-,121.2341605855,25.037666332183
(H10513)大園鄉五塊厝段下埔小段1665地號(部分坵塊),農地,,大園區五塊厝段下埔小段1665地號(部分坵塊),"2,307平方公尺",公告解除控制場址,銅:1300(mg/Kg),-無資料-,121.2274304686,25.010059191505
(H10514)大園鄉埔心段三塊厝小段395地號(部分坵塊),農地,,大園區埔心段三塊厝小段395地號(部分坵塊),700平方公尺,公告解除控制場址,銅:766(mg/Kg),-無資料-,121.23367539791,25.037874746565
(H10515)大園鄉埔心段埔心小段653地號(部分坵塊),農地,,大園區埔心段埔心小段653地號(部分坵塊),"1,439平方公尺",公告解除控制場址,銅:780(mg/Kg),-無資料-,121.22774447462,25.040628554497
(H10516)大園鄉埔心段三塊厝小段397地號(部分坵塊),農地,,大園區埔心段三塊厝小段397地號(部分坵塊),629平方公尺,公告解除控制場址,銅:302(mg/Kg),-無資料-,121.23322960907,25.0379567015
(H10517)大園鄉埔心段埔心小段670地號(部分坵塊),農地,,大園區埔心段埔心小段670地號(部分坵塊),838平方公尺,公告解除控制場址,銅:1330(mg/Kg),-無資料-,121.22579687124,25.043186531953
(H10518)大園鄉五塊厝段下埔小段1668地號(部分坵塊),農地,,大園區五塊厝段下埔小段1668地號(部分坵塊),"2,000平方公尺",公告解除控制場址,銅:1300(mg/Kg),-無資料-,121.22649827616,25.009582112902
(H10519)大園鄉埔心段三塊厝小段400地號(部分坵塊),農地,,大園區埔心段三塊厝小段400地號(部分坵塊),"1,028平方公尺",公告解除控制場址,銅:3130(mg/Kg),-無資料-,121.23241793788,25.038454529071
(H10520)大園鄉埔心段埔心小段671地號(部分坵塊),農地,,大園區埔心段埔心小段671地號(部分坵塊),819平方公尺,公告解除控制場址,銅:1330(mg/Kg),-無資料-,121.22579687124,25.043186531953
(H10521)大園鄉五塊厝段下埔小段1677地號(部分坵塊),農地,,大園區五塊厝段下埔小段1677地號(部分坵塊),"1,283平方公尺",公告解除控制場址,銅:324(mg/Kg),-無資料-,121.22716047228,25.008705355339
(H10522)大園鄉五塊厝段下埔小段1681地號(部分坵塊),農地,,大園區五塊厝段下埔小段1681地號(部分坵塊),421平方公尺,公告解除控制場址,銅:606(mg/Kg),-無資料-,121.22709989841,25.008091521635
(H10523)大園鄉埔心段埔心小段672地號(部分坵塊),農地,,大園區埔心段埔心小段672地號(部分坵塊),"2,357平方公尺",公告解除控制場址,銅:1050(mg/Kg),-無資料-,121.22559912843,25.043439624314
(H10524)大園鄉五塊厝段下埔小段1759地號(部分坵塊),農地,,大園區五塊厝段下埔小段1759地號(部分坵塊),937平方公尺,公告解除控制場址,銅:301(mg/Kg),-無資料-,121.22541604432,25.008319791428
(H10525)大園鄉埔心段三塊厝小段481-1地號,農地,,大園區埔心段三塊厝小段481-1地號,"1,316平方公尺",公告解除控制場址,銅:310(mg/Kg),-無資料-,121.22953898488,25.041050122631
(H10526)大園鄉埔心段埔心小段673地號(部分坵塊),農地,,大園區埔心段埔心小段673地號(部分坵塊),"1,140平方公尺",公告解除控制場址,銅:1050(mg/Kg),-無資料-,121.22559912843,25.043439624314
(H10527)大園鄉埔心段埔心小段675地號(部分坵塊),農地,,大園區埔心段埔心小段675地號(部分坵塊),"2,826平方公尺",公告解除控制場址,銅:421(mg/Kg),-無資料-,121.22524328169,25.043945748145
(H10528)大園鄉埔心段三塊厝小段635地號,農地,,大園區埔心段三塊厝小段635地號,"1,381平方公尺",公告解除控制場址,銅:212(mg/Kg),-無資料-,121.23153486983,25.032596546172
(H10529)大園鄉埔心段埔心小段678地號(部分坵塊),農地,,大園區埔心段埔心小段678地號(部分坵塊),"1,143平方公尺",公告解除控制場址,銅:642(mg/Kg),-無資料-,121.22465002734,25.044695993931
(H10530)大園鄉埔心段三塊厝小段7-2(日據時代)地號,農地,大園區埔心段三塊厝小段7-2(日據時代)地號,大園區埔心段三塊厝小段7-2(日據時代)地號,"1,410平方公尺",公告解除控制場址,銅:413(mg/Kg),-無資料-,121.23290498513,25.044475632029
(H10531)大園鄉埔心段三塊厝小段7-6(日據時代)地號,農地,大園區埔心段三塊厝小段7-6(日據時代)地號,大園區埔心段三塊厝小段7-6(日據時代)地號,"2,713平方公尺",公告解除控制場址,銅:1360(mg/Kg),-無資料-,121.23325073774,25.043888251368
(H10532)大園鄉埔心段埔心小段679地號(部分坵塊),農地,,大園區埔心段埔心小段679地號(部分坵塊),936平方公尺,公告解除控制場址,銅:642(mg/Kg),-無資料-,121.22465002734,25.044695993931
(H10533)大園鄉埔心段埔心小段680地號(部分坵塊),農地,,大園區埔心段埔心小段680地號(部分坵塊),539平方公尺,公告解除控制場址,銅:486(mg/Kg),-無資料-,121.22466010223,25.044786261532
(H10534)大園鄉五塊厝段下埔小段1761地號(部分坵塊),農地,,大園區五塊厝段下埔小段1761地號(部分坵塊),"1,143平方公尺",公告解除控制場址,銅:227(mg/Kg),-無資料-,121.22541632446,25.008473272568
(H10535)大園鄉埔心段三塊厝小段98-11(日據時代)地號,農地,,大園區埔心段三塊厝小段98-11(日據時代)地號,"1,296平方公尺",公告解除控制場址,銅:219(mg/Kg),-無資料-,121.22871298412,25.044527285801
