場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(B10348)大里區詹厝園段204(部分)地號-109,農地,大里區詹厝園段204(部分)地號-109,大里區詹厝園段204(部分)地號-109,"1,981平方公尺",公告解除控制場址,鉻:281(mg/Kg);鎳:246(mg/Kg),-無資料-,120.66649246758,24.086499244561
(B10349)大里區詹厝園段203(部分)地號,農地,大里區詹厝園段203(部分)地號,大里區詹厝園段203(部分)地號,"2,929平方公尺",公告解除控制場址,鉻:300(mg/Kg);鎳:243(mg/Kg),-無資料-,120.66633377134,24.087013572645
(B10350)大里區詹厝園段207-1(部分)地號-119,農地,大里區詹厝園段207-1(部分)地號-119,大里區詹厝園段207-1(部分)地號-119,993平方公尺,公告解除控制場址,鉻:345(mg/Kg);鎳:263(mg/Kg),-無資料-,120.66662364206,24.085217359419
(B10351)大里區詹厝園段206(部分)地號-114,農地,大里區詹厝園段206(部分)地號-114,大里區詹厝園段206(部分)地號-114,"1,271平方公尺",公告解除控制場址,鉻:263(mg/Kg);鎳:304(mg/Kg),-無資料-,120.66699658429,24.085525170729
(B10352)大里區詹厝園段204(部分)地號-108,農地,大里區詹厝園段204(部分)地號-108,大里區詹厝園段204(部分)地號-108,"1,291平方公尺",公告解除控制場址,鉻:537(mg/Kg);鎳:493(mg/Kg),-無資料-,120.66715107885,24.086636120134
(B10353)大里區詹厝園段202-1(部分)地號,農地,大里區詹厝園段202-1(部分)地號,大里區詹厝園段202-1(部分)地號,"1,290平方公尺",公告解除控制場址,鉻:287(mg/Kg);鎳:219(mg/Kg),-無資料-,120.6662657661,24.086688366813
(B10354)大里區詹厝園段201-7(部分)地號,農地,大里區詹厝園段201-7(部分)地號,大里區詹厝園段201-7(部分)地號,329平方公尺,公告解除控制場址,鉻:256(mg/Kg);鎳:216(mg/Kg),-無資料-,120.66463933122,24.088075331791
(B10355)大里區詹厝園段201-4(部分)地號,農地,大里區詹厝園段201-4(部分)地號,大里區詹厝園段201-4(部分)地號,650平方公尺,公告解除控制場址,鎳:222(mg/Kg);鉻:440(mg/Kg),-無資料-,120.66378586937,24.087224696805
(B10356)大里區詹厝園段201-1(部分)地號,農地,大里區詹厝園段201-1(部分)地號,大里區詹厝園段201-1(部分)地號,"1,337平方公尺",公告解除控制場址,鉻:261(mg/Kg);鎳:245(mg/Kg),-無資料-,120.6648374238,24.08754303322
(B10357)大里區詹厝園段200(部分)地號,農地,大里區詹厝園段200(部分)地號,大里區詹厝園段200(部分)地號,"1,053平方公尺",公告解除控制場址,鉻:301(mg/Kg);鎳:233(mg/Kg),-無資料-,120.66349019766,24.087458810071
(B10358)大里區詹厝園段199(部分)地號,農地,大里區詹厝園段199(部分)地號,大里區詹厝園段199(部分)地號,"1,703平方公尺",公告解除控制場址,鉻:278(mg/Kg);鎳:244(mg/Kg),-無資料-,120.66261421698,24.087700672843
(B10359)大里區詹厝園段190(部分)地號-100,農地,大里區詹厝園段190(部分)地號-100,大里區詹厝園段190(部分)地號-100,"3,135平方公尺",公告解除控制場址,鉻:670(mg/Kg);銅:255(mg/Kg);鎳:389(mg/Kg),-無資料-,120.66726665422,24.087584455856
(B10360)大里區詹厝園段190(部分)地號-99,農地,大里區詹厝園段190(部分)地號-99,大里區詹厝園段190(部分)地號-99,"1,026平方公尺",公告解除控制場址,鉻:1280(mg/Kg);鎳:769(mg/Kg),-無資料-,120.66728606845,24.087683821199
(B10361)大里區詹厝園段190(部分)地號-98,農地,大里區詹厝園段190(部分)地號-98,大里區詹厝園段190(部分)地號-98,"3,769平方公尺",公告解除控制場址,鉻:670(mg/Kg);銅:255(mg/Kg);鎳:389(mg/Kg),-無資料-,120.66596759604,24.087888622309
(B10362)大里區詹厝園段176-156(部分)地號,農地,大里區詹厝園段176-156(部分)地號,大里區詹厝園段176-156(部分)地號,"2,792平方公尺",公告解除控制場址,鋅:3180(mg/Kg),-無資料-,120.66003614457,24.091884588607
(B10363)大里區詹厝園段34(部分)地號,農地,大里區詹厝園段34(部分)地號,大里區詹厝園段34(部分)地號,290平方公尺,公告解除控制場址,鉻:274(mg/Kg);鎳:228(mg/Kg),-無資料-,120.67141114744,24.086094541405
(B10364)大里區詹厝園段176-139(部分)地號-94,農地,大里區詹厝園段176-139(部分)地號-94,大里區詹厝園段176-139(部分)地號-94,406平方公尺,公告解除控制場址,鉻:354(mg/Kg);鎳:323(mg/Kg),-無資料-,120.66616648969,24.090841660647
(B10365)大里區詹厝園段176-127(部分)地號,農地,大里區詹厝園段176-127(部分)地號,大里區詹厝園段176-127(部分)地號,"3,394平方公尺",公告解除控制場址,鉻:301(mg/Kg);鋅:741(mg/Kg);鎳:224(mg/Kg),-無資料-,120.65922246068,24.090871488507
(B10366)大里區詹厝園段176-120(部分)地號,農地,大里區詹厝園段176-120(部分)地號,大里區詹厝園段176-120(部分)地號,431平方公尺,公告解除控制場址,鎳:215(mg/Kg),-無資料-,120.66558396492,24.091698177583
(B10367)大里區詹厝園段35-1(部分)地號,農地,大里區詹厝園段35-1(部分)地號,大里區詹厝園段35-1(部分)地號,35平方公尺,公告解除控制場址,鉻:274(mg/Kg);鎳:228(mg/Kg),-無資料-,120.67141114744,24.086094541405
(B10368)大里區詹厝園段176-117(部分)地號-90,農地,大里區詹厝園段176-117(部分)地號-90,大里區詹厝園段176-117(部分)地號-90,455平方公尺,公告解除控制場址,鉻:615(mg/Kg);鎳:458(mg/Kg),-無資料-,120.6666874713,24.090960179037
(B10369)大里區詹厝園段90-1(部分)地號,農地,大里區詹厝園段90-1(部分)地號,大里區詹厝園段90-1(部分)地號,9平方公尺,公告解除控制場址,鉻:274(mg/Kg);鎳:228(mg/Kg),-無資料-,120.67141114744,24.086094541405
(B10370)大里區詹厝園段176-117(部分)地號-89,農地,大里區詹厝園段176-117(部分)地號-89,大里區詹厝園段176-117(部分)地號-89,537平方公尺,公告解除控制場址,鉻:433(mg/Kg);鎳:390(mg/Kg),-無資料-,120.66651958879,24.091221664647
(B10371)大里區詹厝園段91(部分)地號,農地,大里區詹厝園段91(部分)地號,大里區詹厝園段91(部分)地號,397平方公尺,公告解除控制場址,鉻:274(mg/Kg);鎳:228(mg/Kg),-無資料-,120.67141114744,24.086094541405
(B10372)大里區詹厝園段國有無地號(部分)-12,農地,大里區詹厝園段國有無地號(部分)-12,大里區詹厝園段國有無地號(部分)-12,96平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.67141114744,24.086094541405
(B10373)大里區詹厝園段176-117(部分)地號-88,農地,大里區詹厝園段176-117(部分)地號-88,大里區詹厝園段176-117(部分)地號-88,611平方公尺,公告解除控制場址,鉻:768(mg/Kg);鎳:460(mg/Kg),-無資料-,120.66633243183,24.091329608744
(B10374)大里區詹厝園段176-117(部分)地號-87,農地,大里區詹厝園段176-117(部分)地號-87,大里區詹厝園段176-117(部分)地號-87,737平方公尺,公告解除控制場址,鉻:662(mg/Kg);鎳:448(mg/Kg),-無資料-,120.66612550975,24.091473626919
(B10375)大里區詹厝園段84-1(部分)地號,農地,大里區詹厝園段84-1(部分)地號,大里區詹厝園段84-1(部分)地號,469平方公尺,公告解除控制場址,鎳:202(mg/Kg),-無資料-,120.67231761695,24.085455400643
(B10376)大里區詹厝園段176-114地號,農地,大里區詹厝園段176-114地號,大里區詹厝園段176-114地號,"1,636平方公尺",公告解除控制場址,鉻:253(mg/Kg);鎳:216(mg/Kg),-無資料-,120.66499375642,24.091723973626
(B10377)大里區詹厝園段84-3(部分)地號-14,農地,大里區詹厝園段84-3(部分)地號-14,大里區詹厝園段84-3(部分)地號-14,68平方公尺,公告解除控制場址,鎳:202(mg/Kg),-無資料-,120.67239678021,24.085265953302
(B10378)大里區詹厝園段176-80(部分)地號,農地,大里區詹厝園段176-80(部分)地號,大里區詹厝園段176-80(部分)地號,687平方公尺,公告解除控制場址,鉻:415(mg/Kg);鎳:288(mg/Kg),-無資料-,120.66676968168,24.089596923465
(B10379)大里區詹厝園段85(部分)地號,農地,大里區詹厝園段85(部分)地號,大里區詹厝園段85(部分)地號,686平方公尺,公告解除控制場址,鎳:202(mg/Kg),-無資料-,120.67221931122,24.085437131209
(B10380)大里區詹厝園段85-3(部分)地號-14,農地,大里區詹厝園段85-3(部分)地號-14,大里區詹厝園段85-3(部分)地號-14,84平方公尺,公告解除控制場址,鎳:202(mg/Kg),-無資料-,120.67226894621,24.08525665002
(B10381)大里區詹厝園段176-139(部分)地號-96,農地,大里區詹厝園段176-139(部分)地號-96,大里區詹厝園段176-139(部分)地號-96,784平方公尺,公告解除控制場址,鉻:936(mg/Kg);鎳:629(mg/Kg),-無資料-,120.6665211544,24.090616700379
(B10382)大里區詹厝園段國有無地號(部分)-96,農地,大里區詹厝園段國有無地號(部分)-96,大里區詹厝園段國有無地號(部分)-96,423平方公尺,公告解除控制場址,鉻:936(mg/Kg);鎳:629(mg/Kg),-無資料-,120.66677706558,24.09054502336
(B10383)臺中市大里區詹厝園段84-3(部分)地號-15,農地,臺中市大里區詹厝園段84-3(部分)地號-15,臺中市大里區詹厝園段84-3(部分)地號-15,365平方公尺,公告解除控制場址,鎳:200(mg/Kg),-無資料-,120.67243674037,24.085022245673
(B10384)大里區詹厝園段176-139(部分)地號-95,農地,大里區詹厝園段176-139(部分)地號-95,大里區詹厝園段176-139(部分)地號-95,349平方公尺,公告解除控制場址,鉻:1010(mg/Kg);鎳:707(mg/Kg),-無資料-,120.66649199828,24.090481196253
(B10385)臺中市大里區詹厝園段113(部分)地號,農地,臺中市大里區詹厝園段113(部分)地號,臺中市大里區詹厝園段113(部分)地號,"2,540平方公尺",公告解除控制場址,鉻:297(mg/Kg);鎳:288(mg/Kg),-無資料-,120.66962597588,24.084203555313
(B10386)大里區詹厝園段國有無地號(部分)-95,農地,大里區詹厝園段國有無地號(部分)-95,大里區詹厝園段國有無地號(部分)-95,27平方公尺,公告解除控制場址,鉻:1010(mg/Kg);鎳:707(mg/Kg),-無資料-,120.66660025933,24.090454344247
(B10387)大里區詹厝園段114-1(部分)地號,農地,大里區詹厝園段114-1(部分)地號,大里區詹厝園段114-1(部分)地號,63平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66980247509,24.084411612197
(B10388)臺中市大里區詹厝園段128(部分)地號,農地,臺中市大里區詹厝園段128(部分)地號,臺中市大里區詹厝園段128(部分)地號,954平方公尺,公告解除控制場址,鉻:630(mg/Kg);鎳:419(mg/Kg),-無資料-,120.66873046957,24.088228719525
(B10389)臺中市大里區詹厝園段129(部分)地號,農地,臺中市大里區詹厝園段129(部分)地號,臺中市大里區詹厝園段129(部分)地號,"1,220平方公尺",公告解除控制場址,鉻:630(mg/Kg);鎳:419(mg/Kg),-無資料-,120.668857703,24.088472788179
(B10390)大里區詹厝園段無地號國有地(部分)-25,農地,大里區詹厝園段無地號國有地(部分)-25,大里區詹厝園段無地號國有地(部分)-25,215平方公尺,公告解除控制場址,鉻:630(mg/Kg);鎳:419(mg/Kg),-無資料-,120.66878913372,24.088364287197
(B10391)大里區詹厝園段176-139(部分)地號-93,農地,大里區詹厝園段176-139(部分)地號-93,大里區詹厝園段176-139(部分)地號-93,691平方公尺,公告解除控制場址,鉻:936(mg/Kg);鎳:629(mg/Kg),-無資料-,120.66623554917,24.090760547097
(B10392)大里區詹厝園段國有無地號(部分)-93,農地,大里區詹厝園段國有無地號(部分)-93,大里區詹厝園段國有無地號(部分)-93,254平方公尺,公告解除控制場址,鉻:936(mg/Kg);鎳:629(mg/Kg),-無資料-,120.66629430534,24.090859998397
(B10393)大里區詹厝園段85-3(部分)地號-15,農地,大里區詹厝園段85-3(部分)地號-15,大里區詹厝園段85-3(部分)地號-15,383平方公尺,公告解除控制場址,鎳:206(mg/Kg),-無資料-,120.67242688229,24.085031253936
(B10394)大里區詹厝園段205-4(部分)地號-110,農地,大里區詹厝園段205-4(部分)地號-110,大里區詹厝園段205-4(部分)地號-110,441平方公尺,公告解除控制場址,鉻:267(mg/Kg);鎳:235(mg/Kg),-無資料-,120.66754663158,24.085806278135
(B10395)大里區詹厝園段205-5(部分)地號-110,農地,大里區詹厝園段205-5(部分)地號-110,大里區詹厝園段205-5(部分)地號-110,253平方公尺,公告解除控制場址,鉻:267(mg/Kg);鎳:235(mg/Kg),-無資料-,120.66757632344,24.085734107681
(B10396)大里區詹厝園段205-9(部分)地號-113,農地,大里區詹厝園段205-9(部分)地號-113,大里區詹厝園段205-9(部分)地號-113,536平方公尺,公告解除控制場址,鉻:312(mg/Kg);鎳:272(mg/Kg),-無資料-,120.66704415069,24.086148301155
(B10397)大里區詹厝園段205-13(部分)地號-113,農地,大里區詹厝園段205-13(部分)地號-113,大里區詹厝園段205-13(部分)地號-113,464平方公尺,公告解除控制場址,鉻:312(mg/Kg);鎳:245(mg/Kg),-無資料-,120.66724083163,24.086157758636
(B10398)大里區詹厝園段205-14(部分)地號-113,農地,大里區詹厝園段205-14(部分)地號-113,大里區詹厝園段205-14(部分)地號-113,445平方公尺,公告解除控制場址,鉻:312(mg/Kg);鎳:245(mg/Kg),-無資料-,120.66725073678,24.086130692066
(B10399)大里區詹厝園段206-1(部分)地號-117,農地,大里區詹厝園段206-1(部分)地號-117,大里區詹厝園段206-1(部分)地號-117,"1,235平方公尺",公告解除控制場址,鎳:201(mg/Kg),-無資料-,120.66567026575,24.084971484986
(B10400)大里區詹厝園段131-1(部分),農地,大里區詹厝園段131-1(部分),大里區詹厝園段131-1(部分),464平方公尺,公告解除控制場址,鉻:272(mg/Kg);銅:232(mg/Kg);鎳:239(mg/Kg),-無資料-,120.6698604273,24.088664573221
(B10401)大里區詹厝園段243(部分)地號-117,農地,大里區詹厝園段243(部分)地號-117,大里區詹厝園段243(部分)地號-117,887平方公尺,公告解除控制場址,鎳:209(mg/Kg),-無資料-,120.66571014484,24.084763896539
(B10402)大里區詹厝園段9005-2(部分)地號-117,農地,大里區詹厝園段9005-2(部分)地號-117,大里區詹厝園段9005-2(部分)地號-117,242平方公尺,公告解除控制場址,鎳,-無資料-,120.66564118199,24.084808892652
(B10403)大里區詹厝園段207-3(部分)地號-121,農地,大里區詹厝園段207-3(部分)地號-121,大里區詹厝園段207-3(部分)地號-121,890平方公尺,公告解除控制場址,鉻:290(mg/Kg);鎳:226(mg/Kg),-無資料-,120.66614279596,24.084800959172
(B10404)大里區詹厝園段239(部分)地號-121,農地,大里區詹厝園段239(部分)地號-121,大里區詹厝園段239(部分)地號-121,"1,052平方公尺",公告解除控制場址,鉻:290(mg/Kg);鎳:226(mg/Kg),-無資料-,120.66589762036,24.084529542472
(B10405)大里區詹厝園段9005-2(部分)地號-121,農地,大里區詹厝園段9005-2(部分)地號-121,大里區詹厝園段9005-2(部分)地號-121,73平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.6660152203,24.084692328104
(B10406)大里區詹厝園段221(部分)地號-123,農地,大里區詹厝園段221(部分)地號-123,大里區詹厝園段221(部分)地號-123,911平方公尺,公告解除控制場址,鉻:286(mg/Kg);鎳:205(mg/Kg),-無資料-,120.66847509828,24.088092725481
(B10407)大里區詹厝園段無地號國有地(部分)-28,農地,大里區詹厝園段無地號國有地(部分)-28,大里區詹厝園段無地號國有地(部分)-28,143平方公尺,公告解除控制場址,鉻:272(mg/Kg);銅:232(mg/Kg);鎳:239(mg/Kg),-無資料-,120.66997819784,24.088764150552
(B10408)大里區詹厝園段221-9(部分)地號-123,農地,大里區詹厝園段221-9(部分)地號-123,大里區詹厝園段221-9(部分)地號-123,956平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66863313735,24.087831216217
(B10409)大里區詹厝園段221-11(部分)地號-123,農地,大里區詹厝園段221-11(部分)地號-123,大里區詹厝園段221-11(部分)地號-123,729平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66838769521,24.08765912605
(B10410)大里區詹厝園段221-12(部分)地號-123,農地,大里區詹厝園段221-12(部分)地號-123,大里區詹厝園段221-12(部分)地號-123,594平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.6681806186,24.087866352423
(B10411)大里區詹厝園段131-2(部分)地號-28,農地,大里區詹厝園段131-2(部分)地號-28,大里區詹厝園段131-2(部分)地號-28,148平方公尺,公告解除控制場址,鉻:272(mg/Kg);銅:232(mg/Kg);鎳:239(mg/Kg),-無資料-,120.67000795842,24.088664891677
(B10412)大里區詹厝園段223(部分)地號-125,農地,大里區詹厝園段223(部分)地號-125,大里區詹厝園段223(部分)地號-125,"1,789平方公尺",公告解除控制場址,鉻:835(mg/Kg);鎳:382(mg/Kg),-無資料-,120.66901808386,24.087299316859
(B10413)大里區詹厝園段223-3(部分)地號-125,農地,大里區詹厝園段223-3(部分)地號-125,大里區詹厝園段223-3(部分)地號-125,77平方公尺,公告解除控制場址,鉻:835(mg/Kg);鎳:382(mg/Kg),-無資料-,120.66932378909,24.086983950132
(B10414)大里區詹厝園段223-4(部分)地號-125,農地,大里區詹厝園段223-4(部分)地號-125,大里區詹厝園段223-4(部分)地號-125,69平方公尺,公告解除控制場址,鉻:835(mg/Kg);鎳:382(mg/Kg),-無資料-,120.66930404903,24.087010995568
(B10415)大里區詹厝園段165-6(部分)地號,農地,大里區詹厝園段165-6(部分)地號,大里區詹厝園段165-6(部分)地號,559平方公尺,公告解除控制場址,銅:238(mg/Kg),-無資料-,120.67113801656,24.089064618701
(B10416)大里區詹厝園段223-2(部分)-126,農地,大里區詹厝園段223-2(部分)-126,大里區詹厝園段223-2(部分)-126,774平方公尺,公告解除控制場址,鉻:436(mg/Kg);鎳:338(mg/Kg),-無資料-,120.6694517635,24.086939079942
(B10417)大里區詹厝園段166-2(部分)地號-35,農地,大里區詹厝園段166-2(部分)地號-35,大里區詹厝園段166-2(部分)地號-35,86平方公尺,公告解除控制場址,銅:235(mg/Kg),-無資料-,120.67112852676,24.088929157688
(B10418)大里區詹厝園段234(部分)地號-126,農地,大里區詹厝園段234(部分)地號-126,大里區詹厝園段234(部分)地號-126,441平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66950195865,24.08654189593
(B10419)大里區詹厝園段171-1(部分)地號,農地,大里區詹厝園段171-1(部分)地號,大里區詹厝園段171-1(部分)地號,"1,435平方公尺",公告解除控制場址,鉻:304(mg/Kg);鎳:243(mg/Kg),-無資料-,120.6699484141,24.088872438743
(B10420)大里區詹厝園段223-2(部分)地號-127,農地,大里區詹厝園段223-2(部分)地號-127,大里區詹厝園段223-2(部分)地號-127,820平方公尺,公告解除控制場址,鉻:436(mg/Kg);鎳:338(mg/Kg),-無資料-,120.66921594863,24.086848276274
(B10421)大里區詹厝園段171-2(部分)地號-36,農地,大里區詹厝園段171-2(部分)地號-36,大里區詹厝園段171-2(部分)地號-36,214平方公尺,公告解除控制場址,鉻:304(mg/Kg);鎳:243(mg/Kg),-無資料-,120.66976170302,24.088808830006
(B10422)大里區詹厝園段234(部分)地號-127,農地,大里區詹厝園段234(部分)地號-127,大里區詹厝園段234(部分)地號-127,187平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66926595911,24.086523326943
(B10423)大里區詹厝園段172-2(部分)地號,農地,大里區詹厝園段172-2(部分)地號,大里區詹厝園段172-2(部分)地號,"1,153平方公尺",公告解除控制場址,鉻:350(mg/Kg);銅:296(mg/Kg),-無資料-,120.66939614791,24.089449125509
(B10424)大里區詹厝園段172-3(部分)地號,農地,大里區詹厝園段172-3(部分)地號,大里區詹厝園段172-3(部分)地號,51平方公尺,公告解除控制場址,鉻:350(mg/Kg);銅:296(mg/Kg),-無資料-,120.66935736204,24.089232336716
(B10425)大里區詹厝園段172-1(部分)地號-38,農地,大里區詹厝園段172-1(部分)地號-38,大里區詹厝園段172-1(部分)地號-38,635平方公尺,公告解除控制場址,鉻:765(mg/Kg);鎳:410(mg/Kg),-無資料-,120.66808717041,24.089780376441
(B10426)大里區詹厝園段249-5(部分)地號-134,農地,大里區詹厝園段249-5(部分)地號-134,大里區詹厝園段249-5(部分)地號-134,174平方公尺,公告解除控制場址,鉻:251(mg/Kg);鎳:247(mg/Kg),-無資料-,120.65894611878,24.087511948309
(B10427)大里區詹厝園段249-7(部分)地號-134,農地,大里區詹厝園段249-7(部分)地號-134,大里區詹厝園段249-7(部分)地號-134,"4,604平方公尺",公告解除控制場址,鉻:251(mg/Kg);鎳:247(mg/Kg),-無資料-,120.65864191776,24.08724941787
(B10428)大里區詹厝園段172-20(部分)地號,農地,大里區詹厝園段172-20(部分)地號,大里區詹厝園段172-20(部分)地號,27平方公尺,公告解除控制場址,鉻:765(mg/Kg);鎳:410(mg/Kg),-無資料-,120.66804820059,24.089635821911
(B10429)大里區詹厝園段9004-6(部分)地號-38,農地,大里區詹厝園段9004-6(部分)地號-38,大里區詹厝園段9004-6(部分)地號-38,14平方公尺,公告解除控制場址,鉻:765(mg/Kg);鎳:410(mg/Kg),-無資料-,120.66810737625,24.089572744772
(B10430)大里區詹厝園段249-16(部分)地號-136,農地,大里區詹厝園段249-16(部分)地號-136,大里區詹厝園段249-16(部分)地號-136,"1,236平方公尺",公告解除控制場址,鉻:367(mg/Kg);鎳:283(mg/Kg),-無資料-,120.66076950115,24.086053246323
(B10431)大里區詹厝園段249-15(部分)地號-136,農地,大里區詹厝園段249-15(部分)地號-136,大里區詹厝園段249-15(部分)地號-136,866平方公尺,公告解除控制場址,鉻:367(mg/Kg);鎳:283(mg/Kg),-無資料-,120.66052402546,24.085899202284
(B10432)大里區詹厝園段172-1(部分)地號-39,農地,大里區詹厝園段172-1(部分)地號-39,大里區詹厝園段172-1(部分)地號-39,560平方公尺,公告解除控制場址,鉻:315(mg/Kg);鎳:245(mg/Kg),-無資料-,120.66822526248,24.089627176833
(B10433)大里區詹厝園段176-67(部分)地號,農地,大里區詹厝園段176-67(部分)地號,大里區詹厝園段176-67(部分)地號,48平方公尺,公告解除控制場址,鉻:315(mg/Kg);鎳:245(mg/Kg),-無資料-,120.66817645708,24.08948260099
(B10434)大里區詹厝園段9004-6(部分)地號-39,農地,大里區詹厝園段9004-6(部分)地號-39,大里區詹厝園段9004-6(部分)地號-39,209平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.67075367316,24.089361760912
(B10435)大里區詹厝園段256-20(部分)地號-141,農地,大里區詹厝園段256-20(部分)地號-141,大里區詹厝園段256-20(部分)地號-141,599平方公尺,公告解除控制場址,鉻:344(mg/Kg);鎳:237(mg/Kg),-無資料-,120.65842283721,24.088269247135
(B10436)大里區詹厝園段256-8(部分)地號-141,農地,大里區詹厝園段256-8(部分)地號-141,大里區詹厝園段256-8(部分)地號-141,604平方公尺,公告解除控制場址,鉻:344(mg/Kg);鎳:237(mg/Kg),-無資料-,120.65837342102,24.088359430404
(B10437)大里區詹厝園段256-13(部分)地號-142,農地,大里區詹厝園段256-13(部分)地號-142,大里區詹厝園段256-13(部分)地號-142,71平方公尺,公告解除控制場址,鉻:283(mg/Kg);鎳:231(mg/Kg),-無資料-,120.6619144876,24.08824088952
(B10438)大里區詹厝園段256-10(部分)地號-142,農地,大里區詹厝園段256-10(部分)地號-142,大里區詹厝園段256-10(部分)地號-142,297平方公尺,公告解除控制場址,鉻:372(mg/Kg);鎳:253(mg/Kg),-無資料-,120.66203253568,24.088232121108
(B10439)大里區詹厝園段256-38(部分)地號-147,農地,大里區詹厝園段256-38(部分)地號-147,大里區詹厝園段256-38(部分)地號-147,"1,168平方公尺",公告解除控制場址,鉻:450(mg/Kg);鎳:272(mg/Kg),-無資料-,120.66119883202,24.087354427402
(B10440)大里區詹厝園段256-39(部分)地號-147,農地,大里區詹厝園段256-39(部分)地號-147,大里區詹厝園段256-39(部分)地號-147,"2,440平方公尺",公告解除控制場址,鉻:450(mg/Kg);鎳:272(mg/Kg),-無資料-,120.66085500049,24.087200165946
(B10441)大里區詹厝園段172-17(部分)地號-42,農地,大里區詹厝園段172-17(部分)地號-42,大里區詹厝園段172-17(部分)地號-42,176平方公尺,公告解除控制場址,鉻;鎳,-無資料-,120.66813778952,24.089220665307
(B10442)大里區詹厝園段172-18(部分)地號-42,農地,大里區詹厝園段172-18(部分)地號-42,大里區詹厝園段172-18(部分)地號-42,668平方公尺,公告解除控制場址,鉻:311(mg/Kg);鎳:251(mg/Kg),-無資料-,120.66811856044,24.089049065513
(B10443)大里區詹厝園段172-18(部分)地號-43,農地,大里區詹厝園段172-18(部分)地號-43,大里區詹厝園段172-18(部分)地號-43,189平方公尺,公告解除控制場址,鉻:311(mg/Kg);鎳:251(mg/Kg),-無資料-,120.66774467423,24.089102429777
(B10444)大里區詹厝園段174-1(部分)地號-43,農地,大里區詹厝園段174-1(部分)地號-43,大里區詹厝園段174-1(部分)地號-43,443平方公尺,公告解除控制場址,鉻:332(mg/Kg);鎳:268(mg/Kg),-無資料-,120.66771495838,24.089183629545
(B10445)大里區詹厝園段174-2(部分)地號-43,農地,大里區詹厝園段174-2(部分)地號-43,大里區詹厝園段174-2(部分)地號-43,52平方公尺,公告解除控制場址,鉻:332(mg/Kg);鎳:268(mg/Kg),-無資料-,120.66768535891,24.089219682704
(B10446)大里區詹厝園段174(部分)-43,農地,大里區詹厝園段174(部分)-43,大里區詹厝園段174(部分)-43,606平方公尺,公告解除控制場址,鉻:332(mg/Kg);鎳:268(mg/Kg),-無資料-,120.66756707732,24.089318748676
(B10447)大里區詹厝園段176-1(部分)地號-46,農地,大里區詹厝園段176-1(部分)地號-46,大里區詹厝園段176-1(部分)地號-46,52平方公尺,公告解除控制場址,鉻:379(mg/Kg);鎳:260(mg/Kg),-無資料-,120.66046081412,24.091226388716
(B10448)大里區詹厝園段176-157(部分)地號-46,農地,大里區詹厝園段176-157(部分)地號-46,大里區詹厝園段176-157(部分)地號-46,"1,241平方公尺",公告解除控制場址,鉻:293(mg/Kg);鎳:232(mg/Kg),-無資料-,120.66046998355,24.091479231274
(B10449)大里區詹厝園段176-7(部分)地號-49,農地,大里區詹厝園段176-7(部分)地號-49,大里區詹厝園段176-7(部分)地號-49,285平方公尺,公告解除控制場址,鎳:210(mg/Kg),-無資料-,120.66238615396,24.092160676779
(B10450)大里區詹厝園段176-11(部分)地號-49,農地,大里區詹厝園段176-11(部分)地號-49,大里區詹厝園段176-11(部分)地號-49,"2,174平方公尺",公告解除控制場址,鎳:210(mg/Kg),-無資料-,120.66192425668,24.092015186307
(B10458)泰安服務區南下加油站所在土地,加油站,臺中市后里區安眉路路108之5號,后里區月眉段月眉小段0001-0000地號(部分),"4,060平方公尺",公告解除控制場址,總石油碳氫化合物:5740(mg/Kg),-無資料-,120.71156209291,24.329559144869
(B10459)泰安服務區北上加油站所在土地,加油站,台中市后里區月眉里1鄰雲頭路3之5號,台中市后里區月眉段0008-0004、0008-0009、009-0014地號(部份),"3,344平方公尺",公告解除控制場址,總石油碳氫化合物:18300(mg/Kg),-無資料-,120.71534740308,24.3289432824
(B10462)大里區詹厝園段176-68(部分)地號,農地,大里區詹厝園段176-68(部分)地號,大里區詹厝園段176-68(部分)地號,"1,545平方公尺",公告解除控制場址,鎳:217(mg/Kg);鉻:206(mg/Kg),-無資料-,120.66570815305,24.089323725276
(B10463)大里區詹厝園段176-70(部分)地號,農地,大里區詹厝園段176-70(部分)地號,大里區詹厝園段176-70(部分)地號,320平方公尺,公告解除控制場址,鉻:330(mg/Kg);鎳:253(mg/Kg),-無資料-,120.66406132486,24.090972490337
(B10464)大里區詹厝園段176-74(部分)地號,農地,大里區詹厝園段176-74(部分)地號,大里區詹厝園段176-74(部分)地號,"1,685平方公尺",公告解除控制場址,鉻:550(mg/Kg);鎳:416(mg/Kg),-無資料-,120.66228919352,24.09162773013
